Customer_id,Tenure,NumofProducts,HasCRCard,IsActiveMember,Exited
15712121,5,1,1,0,0
15805429,3,1,0,1,0
15814923,7,1,1,1,0
15589230,2,1,0,1,0
15775490,5,2,1,0,0
15749727,7,2,0,1,0
15619238,8,2,1,0,0
15593468,3,2,1,1,0
15718454,2,2,0,0,0
15789498,3,2,0,0,0
15744691,3,3,1,0,0
15708289,3,1,0,0,0
15790412,8,2,1,1,0
15741416,2,1,1,1,0
15598894,10,1,0,0,0
15663294,1,1,1,1,0
15572728,8,1,1,0,0
15706729,0,1,0,1,0
15674433,2,1,0,0,0
15641170,4,1,0,0,0
15806284,1,2,1,1,0
15690958,2,1,0,1,0
15606386,3,3,1,0,1
15682322,9,2,0,1,0
15579915,4,2,1,0,0
15681928,4,1,1,0,0
15734005,1,2,1,0,0
15650432,10,1,1,1,0
15592578,7,2,0,0,0
15671243,9,2,1,0,0
15775709,10,1,1,0,0
15702631,2,2,1,1,0
15602282,8,1,1,1,1
15717879,5,1,1,1,0
15740878,9,2,0,1,0
15794468,6,2,0,0,0
15773277,5,2,1,0,0
15572657,8,1,0,1,0
15800295,9,2,0,0,0
15672397,0,1,0,0,0
15684921,8,1,1,1,0
15720676,7,2,1,0,0
15731829,10,2,1,0,0
15732672,6,1,1,1,0
15692406,5,2,1,1,0
15764405,10,2,1,1,0
15757537,6,1,1,1,0
15793307,4,3,0,0,1
15660679,9,1,1,0,0
15666856,1,1,1,1,0
15687372,8,2,1,0,1
15667289,2,2,0,0,0
15624641,9,1,1,0,1
15734610,4,3,1,0,1
15631882,9,1,0,0,0
15642709,9,2,0,0,0
15811026,5,2,1,0,0
15596303,0,2,1,0,1
15787255,2,3,1,1,1
15617166,0,1,1,0,0
15742442,5,1,0,1,0
15758692,7,1,0,0,0
15568238,8,2,1,1,0
15730353,9,2,1,0,0
15731555,9,1,0,0,1
15582404,5,2,1,0,0
15721462,2,2,1,1,0
15632899,9,2,0,0,0
15808526,3,1,1,1,1
15694349,7,1,0,1,0
15718465,3,1,1,0,1
15682995,1,1,1,0,0
15584776,9,1,1,0,0
15777772,9,1,1,1,0
15576156,6,1,1,0,0
15646756,8,1,1,1,0
15742886,1,2,0,1,0
15586135,4,1,1,1,0
15616152,1,1,1,0,0
15721460,8,1,0,0,1
15727317,1,3,1,0,1
15649536,4,1,1,0,0
15754929,10,2,0,0,0
15572051,3,1,1,1,0
15668142,3,2,1,1,0
15701176,5,1,1,0,0
15708422,0,2,0,0,0
15655632,2,1,1,0,0
15744606,8,1,0,1,0
15612140,7,1,1,1,0
15656086,8,1,0,1,1
15655298,5,2,0,1,0
15644796,8,2,0,1,1
15726250,3,2,0,1,0
15764432,2,1,1,0,0
15631721,9,2,0,1,0
15707479,7,1,1,0,0
15579826,9,1,1,0,0
15668104,6,1,0,1,0
15641604,10,1,1,0,1
15587240,4,2,0,1,0
15680767,10,2,1,1,0
15601594,6,4,1,0,1
15589969,6,1,0,1,0
15703728,4,1,1,0,1
15617790,4,2,0,0,0
15662500,9,2,1,0,0
15778526,5,2,0,0,0
15670584,2,1,1,1,1
15748069,3,1,1,1,0
15680597,1,1,1,1,0
15628992,2,2,0,0,0
15719624,9,1,1,0,0
15812767,3,2,1,1,0
15689201,1,1,0,1,0
15614716,0,1,1,1,0
15683618,3,1,1,1,0
15799631,10,2,1,1,0
15692259,9,2,1,0,0
15590966,4,2,0,0,0
15656426,3,2,0,0,0
15675256,5,1,0,1,0
15751185,0,1,1,0,0
15789582,9,1,1,0,0
15651103,9,1,1,1,0
15672299,6,2,1,1,0
15772250,9,1,0,0,0
15763922,7,2,1,0,0
15633870,10,2,1,1,0
15624323,4,2,1,1,0
15688612,7,1,0,0,0
15694644,6,1,1,1,0
15587174,7,2,1,1,1
15579559,8,1,1,1,0
15775430,7,2,1,0,0
15623695,4,2,1,1,0
15760849,2,2,1,1,0
15813095,2,2,1,0,0
15705281,9,1,1,0,0
15812594,7,2,1,0,0
15626322,9,2,1,0,0
15723105,6,1,1,1,0
15588449,5,1,0,1,1
15794849,7,2,0,0,0
15620000,6,2,1,1,0
15799720,8,2,0,1,0
15711287,5,1,1,0,0
15613102,2,1,1,1,1
15621440,1,2,0,1,0
15677146,4,2,1,0,0
15801169,9,1,1,0,1
15722425,9,2,1,0,0
15682421,2,2,0,1,1
15691910,4,3,1,0,0
15721779,5,2,0,0,0
15579548,5,2,1,0,0
15681075,1,1,1,1,0
15607884,8,2,1,1,0
15767757,9,1,1,1,0
15791550,4,2,0,0,0
15658589,2,1,1,1,0
15670822,7,1,1,1,0
15629744,8,2,0,1,0
15660768,1,1,0,0,0
15726310,3,2,1,0,0
15641298,9,2,1,0,0
15625675,1,1,1,0,0
15713354,6,1,1,0,1
15633866,1,1,1,1,0
15704231,8,1,1,1,0
15735400,8,1,1,0,0
15632826,3,1,1,0,0
15751022,10,2,1,1,0
15664737,7,2,1,1,0
15681126,2,1,1,1,0
15738954,7,2,0,0,0
15662263,4,2,1,1,0
15621611,5,1,0,1,1
15783752,4,1,1,1,0
15709474,3,2,1,1,1
15701280,3,1,0,1,1
15671104,3,1,1,1,0
15796434,5,1,1,1,0
15781505,4,2,1,0,0
15625819,7,1,1,0,0
15753174,9,3,1,0,1
15654067,4,2,1,0,0
15724719,7,1,1,0,0
15624695,7,1,0,1,0
15718216,3,1,1,0,0
15586300,7,2,1,1,0
15783349,1,1,1,1,0
15725767,3,2,1,0,0
15791925,10,1,0,1,0
15793585,8,2,1,1,0
15576641,5,2,1,1,0
15749519,6,3,1,0,1
15684960,5,1,1,0,1
15591286,4,1,1,1,1
15668323,1,1,1,0,1
15608528,9,4,1,1,1
15645184,2,2,1,0,0
15702566,8,1,1,1,0
15660840,3,1,1,0,0
15750811,3,1,0,0,0
15733842,1,1,1,0,0
15581526,1,2,0,0,0
15662751,0,1,1,1,1
15684319,10,1,1,0,1
15702190,5,2,1,1,0
15588517,7,2,1,1,0
15801863,2,2,1,1,0
15584271,5,1,1,1,0
15700366,3,1,1,1,0
15804038,9,1,0,1,1
15720820,9,2,0,1,0
15743759,5,2,1,1,0
15749947,7,2,1,1,0
15670496,9,2,0,0,0
15746664,8,1,1,0,0
15745533,1,2,1,0,1
15761497,1,1,0,0,1
15628600,1,3,1,1,0
15627002,1,1,1,1,0
15614635,2,1,0,1,0
15731281,3,2,1,1,0
15814022,9,1,1,0,0
15659194,8,1,1,1,0
15745030,1,2,1,0,0
15691817,5,3,0,0,1
15707488,5,2,1,0,0
15784700,7,1,1,1,0
15710397,4,2,1,0,0
15687648,1,2,0,0,0
15732281,6,1,1,0,1
15607230,9,2,1,1,0
15567630,6,1,1,0,1
15587507,6,1,1,0,1
15733904,9,1,1,0,0
15709511,8,2,1,0,0
15579616,8,2,0,1,0
15694852,4,2,1,1,0
15589924,1,2,1,1,0
15799300,0,1,1,0,1
15731330,7,1,1,1,0
15694129,3,1,1,0,1
15620372,3,2,0,0,0
15744622,8,1,1,0,0
15799815,4,1,0,1,0
15759250,3,1,1,1,0
15732643,1,1,1,1,1
15690540,1,1,0,0,0
15803078,1,2,1,0,0
15652180,2,2,1,1,0
15741195,5,1,1,1,0
15743490,9,1,1,0,1
15575510,2,1,0,1,0
15732610,6,2,1,0,0
15602909,10,2,1,1,0
15734058,9,1,1,1,0
15801788,6,1,1,0,0
15702462,6,1,1,1,1
15683416,8,3,1,1,1
15794187,6,2,1,0,0
15792989,1,1,1,1,0
15613734,6,2,1,1,0
15606177,2,2,1,0,0
15636700,9,1,0,1,0
15645766,9,2,1,1,0
15671345,6,2,0,0,0
15652469,1,2,1,0,0
15749638,9,1,1,1,1
15728706,7,1,1,0,1
15735439,1,1,0,0,0
15778696,5,1,1,0,0
15624744,9,1,0,0,1
15584338,0,2,1,0,0
15726178,8,2,1,0,0
15794939,5,2,1,1,0
15788068,10,3,1,0,1
15572956,5,1,1,1,0
15780386,5,1,1,0,0
15791114,1,1,1,0,0
15708046,0,1,1,0,0
15719779,1,2,1,0,0
15591550,3,1,1,0,0
15639368,0,1,0,0,0
15699830,7,2,1,1,0
15569264,5,1,1,1,0
15595158,5,2,1,1,0
15599126,0,1,1,1,1
15650575,6,2,1,1,1
15641490,8,2,1,0,0
15680234,2,1,1,0,0
15592230,3,2,1,1,0
15626212,9,1,1,1,0
15700627,2,1,1,0,1
15782641,3,1,1,0,0
15784445,1,1,0,0,0
15813681,2,2,1,1,0
15596649,8,1,1,0,0
15700460,4,1,0,1,1
15724076,5,3,0,0,1
15784000,9,1,0,0,1
15733966,4,1,1,1,1
15612667,0,1,1,0,0
15654025,4,1,0,0,0
15589431,1,1,1,1,0
15578238,7,2,1,0,0
15566269,5,2,1,0,0
15639217,6,2,0,0,0
15688644,1,1,1,0,0
15662426,1,1,0,1,1
15720511,3,1,1,0,1
15567246,3,2,1,1,0
15647965,9,2,1,1,1
15679048,2,1,1,1,0
15675749,1,2,1,1,0
15782181,6,1,1,0,1
15795738,4,1,1,1,0
15773751,1,1,1,0,0
15655436,2,1,1,1,1
15691396,5,2,1,1,0
15796958,7,2,1,0,0
15801832,1,1,1,1,1
15661349,10,2,1,0,0
15719265,9,2,1,0,0
15779985,1,2,1,1,0
15663410,5,3,1,1,1
15704144,2,2,0,1,0
15774104,2,2,1,1,0
15812230,5,3,1,1,0
15742848,5,1,1,1,0
15745326,3,1,0,0,1
15674541,8,1,0,0,1
15728564,6,2,0,1,1
15580701,3,1,1,0,1
15688973,5,2,1,1,0
15709412,6,2,0,1,0
15607753,10,1,0,1,0
15705352,7,1,1,1,0
15602500,1,1,0,1,0
15672437,1,2,1,1,0
15720968,2,2,1,0,0
15730796,7,1,1,1,0
15768219,0,2,1,0,0
15663883,9,2,1,1,0
15589296,6,1,1,1,0
15586425,4,2,1,1,0
15679813,1,1,1,0,0
15681410,6,1,0,1,1
15668283,9,4,0,0,1
15624072,10,2,1,0,0
15669664,1,1,0,0,1
15682728,4,2,0,0,0
15573851,1,3,0,0,1
15733661,8,2,1,0,0
15710012,2,2,1,0,1
15763327,8,2,1,1,0
15668853,0,1,1,1,0
15639303,5,1,0,1,0
15691011,9,2,1,1,0
15638513,7,2,0,0,0
15648933,3,1,1,1,1
15628904,8,1,1,1,0
15644788,5,2,1,0,0
15598161,10,2,1,0,0
15745624,4,2,1,0,0
15733169,7,1,1,1,0
15801417,4,1,1,1,0
15592707,2,2,1,1,0
15593954,6,1,0,0,0
15714431,1,2,0,1,0
15638257,0,2,1,1,0
15690939,7,1,1,1,0
15723613,4,2,1,0,0
15813640,7,2,1,0,0
15707322,2,1,0,0,1
15588918,6,2,1,0,0
15600357,1,2,1,0,0
15747014,1,1,0,1,0
15809830,8,2,0,1,0
15662245,1,2,1,1,0
15651075,3,1,0,1,0
15594456,4,1,1,1,1
15583462,5,2,1,1,0
15757661,7,2,0,0,0
15729117,1,1,1,1,0
15749671,6,2,1,1,0
15566253,9,1,0,0,1
15595153,8,2,0,0,0
15698572,1,1,1,0,0
15674149,3,2,1,1,0
15623082,2,2,1,0,0
15797905,7,2,1,0,0
15746028,7,2,1,0,0
15582951,8,1,1,0,0
15616471,0,1,1,1,0
15641575,2,1,1,0,0
15638803,5,2,1,0,0
15808283,4,1,1,0,0
15811200,2,2,0,0,0
15733476,6,1,1,1,0
15633274,7,1,1,0,0
15582168,4,2,1,0,0
15807269,2,1,0,0,1
15602979,1,1,1,0,0
15660417,10,1,0,0,1
15590199,1,1,0,1,0
15641794,5,2,0,1,0
15779174,2,2,1,1,0
15785547,8,2,1,0,0
15795124,9,1,0,1,0
15718912,5,1,0,1,1
15592028,7,1,1,1,0
15580227,6,2,1,0,0
15657830,4,2,1,0,0
15798256,1,2,0,0,1
15643819,4,2,0,0,0
15754301,5,1,1,0,0
15726855,9,1,1,0,1
15755225,9,2,1,0,0
15725221,10,1,1,1,0
15789055,2,1,1,0,0
15617507,7,2,1,0,0
15668894,5,2,0,1,0
15589563,2,2,0,0,0
15693162,5,1,0,0,0
15750099,6,1,0,0,0
15795540,2,1,0,1,0
15794941,1,3,1,0,0
15611848,3,1,0,1,0
15581237,1,1,1,1,0
15738150,5,2,1,1,0
15678571,4,2,0,0,0
15736124,1,2,1,1,0
15623202,10,2,1,0,1
15804201,4,1,0,1,0
15596863,3,1,1,1,0
15696277,9,2,1,0,0
15748608,5,1,1,1,0
15723864,1,2,1,0,1
15802390,2,2,1,1,0
15774336,9,2,1,1,0
15648766,3,1,0,0,0
15659094,8,2,0,0,0
15606397,1,1,0,1,1
15642619,2,2,1,0,0
15666032,1,1,0,0,0
15595842,2,1,0,0,1
15753837,4,2,1,1,0
15783882,5,2,0,1,0
15799790,9,1,1,1,0
15628155,7,1,1,1,0
15703778,8,1,0,1,0
15722322,2,2,0,1,0
15639278,6,2,1,1,1
15568487,7,1,1,1,0
15682084,9,2,1,0,0
15642821,8,1,0,0,1
15601387,10,2,1,0,0
15642515,1,2,0,1,0
15710421,8,1,0,0,0
15726774,3,1,0,0,0
15649078,8,2,1,1,0
15641877,9,1,1,1,0
15796496,8,1,1,0,0
15815690,3,1,1,1,0
15631739,10,1,1,1,0
15625584,2,2,0,0,0
15802466,7,2,1,1,0
15697028,0,2,0,1,0
15575759,3,1,1,0,1
15567442,3,2,1,1,0
15746805,9,2,1,0,0
15636330,1,2,1,0,1
15714970,0,1,1,0,0
15653784,2,1,0,1,0
15693543,8,2,0,1,0
15773283,6,1,1,0,1
15742534,2,2,1,1,0
15569878,3,1,1,1,0
15729454,8,2,1,0,0
15578375,6,2,0,0,0
15785559,1,1,1,0,1
15649414,6,1,1,1,0
15701605,1,1,1,0,0
15686696,6,2,1,0,0
15625586,4,1,1,1,0
15654975,0,2,0,1,0
15782993,10,2,1,1,0
15774382,4,1,1,1,0
15689602,2,1,1,1,0
15756155,4,2,0,1,0
15812647,8,2,1,0,0
15736043,6,1,1,1,0
15696744,3,1,0,0,0
15602572,9,2,1,1,0
15674765,4,1,1,0,0
15678725,8,2,0,1,0
15694444,8,3,1,0,1
15795878,3,2,1,1,0
15735346,10,1,1,1,0
15687094,9,2,0,0,0
15790067,3,1,0,0,0
15605742,0,1,1,0,1
15566740,3,1,0,1,0
15664897,2,1,1,1,1
15585777,3,1,1,1,0
15650864,6,2,1,0,0
15806709,6,1,0,0,0
15633818,9,2,1,0,0
15713845,7,1,1,0,1
15639662,2,2,1,0,0
15567013,3,2,1,0,0
15777784,6,1,0,1,0
15800251,10,2,1,0,0
15651315,3,2,1,0,0
15651450,3,2,1,1,0
15784218,0,2,1,1,0
15572398,6,2,1,1,0
15707962,6,2,1,0,0
15705663,5,2,1,1,0
15645355,3,1,1,1,1
15729557,5,1,1,0,1
15631436,4,1,1,0,0
15583073,2,1,1,1,1
15614361,9,1,1,1,0
15724684,5,1,1,0,0
15700083,2,2,1,0,0
15636541,5,1,0,1,0
15796015,3,1,0,1,0
15787222,1,2,1,1,0
15594270,7,2,1,1,0
15701524,0,2,1,0,0
15645847,2,3,1,0,1
15708867,3,3,1,0,1
15613140,6,1,1,1,0
15628893,8,1,1,0,0
15764073,9,2,1,1,0
15782879,2,2,1,1,0
15635964,4,1,1,0,1
15726087,5,1,1,1,0
15726313,5,2,1,0,0
15578073,8,2,0,0,0
15786249,2,2,1,0,0
15812850,5,2,1,1,0
15596972,3,1,0,0,0
15620579,8,2,0,1,0
15768270,9,2,1,0,0
15656597,2,2,1,1,0
15699446,2,2,1,1,0
15615004,1,2,1,1,0
15704771,6,2,1,1,0
15588372,9,1,0,0,1
15681439,10,2,1,0,0
15607509,5,2,1,0,0
15670343,6,2,0,0,0
15597968,7,1,1,0,1
15658432,6,1,1,1,0
15616431,4,1,0,1,0
15796957,9,3,0,1,1
15815552,6,1,1,1,0
15631871,7,1,1,1,0
15635870,5,1,0,1,1
15596713,7,2,1,1,0
15684211,9,1,1,0,0
15760521,1,1,1,1,0
15608408,1,2,1,0,0
15804721,0,1,0,0,0
15730272,5,1,1,1,0
15741988,8,1,1,0,1
15771728,7,3,1,0,0
15605113,1,1,1,1,0
15661945,4,3,1,0,0
15783816,5,2,0,0,0
15721207,6,1,1,0,0
15764072,1,1,1,1,0
15689412,7,1,1,0,0
15798385,3,2,1,1,0
15775339,8,1,1,0,0
15585256,2,2,1,1,0
15797329,4,1,1,0,1
15780220,10,1,1,1,0
15648951,7,2,1,1,0
15752409,6,2,0,0,0
15807524,4,2,0,0,0
15766649,10,1,0,0,0
15696812,6,2,1,1,0
15581295,1,1,1,0,0
15663234,7,1,1,1,0
15741417,7,2,1,1,0
15695174,4,1,1,1,0
15665168,3,2,1,1,0
15601503,4,2,0,0,0
15706131,9,2,1,0,0
15782758,5,1,1,1,0
15591091,5,1,1,0,1
15715877,2,2,1,0,0
15756918,2,2,0,0,0
15746662,1,1,0,1,0
15626679,3,2,0,1,0
15793343,8,2,1,1,0
15576774,7,2,0,0,0
15801316,8,1,1,1,0
15800514,2,2,0,0,1
15662232,2,2,1,0,0
15737778,4,1,1,0,0
15782096,6,1,1,1,1
15783522,8,1,1,1,0
15785373,5,1,1,0,1
15756272,9,1,1,0,1
15615245,5,1,1,1,0
15600174,7,1,0,1,0
15752956,6,2,1,1,0
15644882,10,1,1,0,0
15766272,0,1,1,1,0
15800620,9,2,0,0,0
15569764,2,1,1,0,0
15747458,3,2,1,1,0
15573171,1,1,1,1,1
15736769,9,2,1,0,0
15763381,0,1,0,1,0
15814430,9,1,1,0,1
15638607,2,1,1,0,1
15737133,4,1,1,1,0
15613945,5,2,1,0,0
15659937,7,2,0,1,0
15765287,2,2,1,0,0
15661723,4,1,0,1,1
15766064,9,2,1,0,0
15649616,7,1,1,1,1
15719017,8,2,1,1,0
15720919,7,1,0,1,1
15706706,7,2,0,1,0
15709653,8,2,1,0,0
15805104,6,2,0,1,0
15622442,5,2,1,0,0
15572801,5,2,0,0,0
15767598,8,2,0,0,0
15757897,3,1,1,1,0
15568104,6,2,0,1,0
15763414,9,1,1,0,0
15732265,9,2,1,0,0
15621974,4,2,1,0,0
15803947,6,1,0,0,1
15720706,2,1,1,1,0
15759290,9,2,1,0,0
15651664,1,1,1,0,1
15795132,3,1,0,0,0
15811565,3,1,0,1,1
15713774,6,1,0,0,1
15691840,6,2,0,1,0
15682021,6,2,1,0,0
15612931,4,1,1,1,0
15676707,4,2,1,0,0
15601383,5,1,1,0,0
15662662,6,2,1,0,0
15752694,4,1,0,1,0
15590683,6,1,0,1,0
15773591,7,2,1,1,0
15723620,7,2,0,1,0
15671779,5,2,0,0,0
15672966,9,2,1,1,0
15624667,6,1,1,1,0
15812888,3,4,1,1,1
15724154,4,1,1,0,1
15749540,7,2,1,0,0
15621063,8,1,1,0,0
15661626,6,1,1,0,1
15698703,5,2,1,1,0
15801431,9,1,1,1,0
15649451,9,2,0,1,0
15626156,3,2,1,1,0
15606158,9,1,1,0,0
15589496,5,2,0,0,0
15730345,2,1,1,1,0
15572038,9,1,1,0,1
15643439,10,2,0,1,0
15604158,10,2,1,1,0
15657396,9,2,0,1,0
15709478,1,2,0,1,0
15628824,5,1,0,1,0
15814519,7,2,1,0,0
15636520,1,1,0,0,0
15794414,6,1,1,1,0
15643671,5,2,1,0,1
15700650,3,2,0,0,0
15680224,6,2,1,1,0
15784286,5,1,1,1,0
15693996,1,1,0,0,0
15764343,8,1,1,0,0
15704168,8,1,0,0,1
15680197,10,2,1,1,0
15633729,10,1,1,1,0
15577683,4,2,1,1,0
15800746,7,1,1,1,1
15788686,8,2,1,1,0
15742798,7,1,1,0,1
15596647,8,1,1,1,0
15756070,4,2,0,1,0
15775116,3,2,0,0,0
15575428,2,2,1,1,0
15654074,8,1,1,0,0
15695872,1,1,1,1,0
15568885,8,1,1,0,0
15725036,9,1,0,1,0
15632665,2,1,0,1,1
15571476,0,1,0,0,0
15776850,1,1,1,1,0
15623649,3,2,1,1,0
15751131,7,1,1,1,0
15688128,8,1,0,1,0
15678412,8,1,0,0,0
15770291,8,2,0,0,0
15583392,9,3,1,0,1
15690731,6,1,1,1,0
15697948,3,2,1,1,0
15608328,6,2,0,0,0
15766378,9,2,1,1,0
15600813,9,1,1,1,0
15706217,7,2,1,1,0
15601417,3,2,1,1,0
15610972,4,2,0,0,1
15674620,8,2,0,1,0
15785350,7,1,1,0,0
15749119,3,2,1,1,0
15756535,5,1,1,1,0
15700965,6,2,1,1,0
15791851,0,1,1,1,0
15717156,3,2,1,1,0
15740846,5,1,1,1,0
15573284,2,2,0,0,0
15729083,2,1,0,1,0
15611612,0,1,1,0,0
15694381,8,1,1,0,0
15651737,1,1,0,1,0
15663168,8,1,1,0,0
15643426,8,1,0,0,0
15618245,1,2,1,0,0
15717527,9,1,1,0,0
15793478,8,1,1,0,1
15642248,8,1,1,1,0
15640377,0,2,1,0,0
15723950,2,1,1,1,1
15590327,10,1,1,0,0
15706199,6,1,0,0,0
15671514,8,2,0,1,0
15727041,7,2,1,1,0
15738063,2,2,1,1,0
15711733,4,2,0,1,0
15652320,5,2,0,0,0
15634180,4,2,1,0,0
15694566,10,2,0,0,1
15726103,1,1,1,0,1
15646351,7,2,1,0,0
15730044,6,3,0,1,1
15795186,5,1,1,0,0
15784890,8,2,1,0,0
15694125,5,2,1,1,0
15565891,8,2,1,0,0
15674254,4,2,1,1,0
15775206,10,2,0,0,0
15797627,0,1,0,1,0
15649853,3,1,1,1,1
15610379,9,1,1,1,0
15659800,1,1,0,1,1
15716236,10,2,1,0,0
15672053,2,2,0,0,0
15663933,5,2,1,0,1
15814236,1,1,1,1,0
15583597,1,1,1,1,0
15607395,9,2,1,0,0
15694556,2,1,1,0,1
15744109,4,1,1,1,0
15800688,7,2,0,0,0
15810878,6,1,0,1,0
15587835,3,1,0,1,0
15763515,5,2,1,0,0
15725882,1,2,1,1,0
15788022,4,2,0,1,0
15663917,1,1,0,1,0
15656865,9,1,0,1,0
15667971,6,2,1,1,0
15800366,5,1,1,1,0
15717231,4,1,0,0,0
15643188,7,2,1,0,1
15671351,2,2,1,0,0
15573628,7,1,1,0,1
15698953,1,3,1,1,1
15753888,8,1,1,1,1
15737961,0,2,1,1,0
15801701,9,2,1,1,0
15684419,8,3,1,0,0
15794266,9,1,1,0,0
15810711,4,2,1,1,0
15771270,8,1,1,1,1
15607786,6,1,0,1,0
15624519,9,1,1,0,1
15799910,2,2,1,0,1
15602479,5,1,1,1,0
15617419,10,2,1,1,0
15657603,6,1,1,0,0
15570379,3,1,0,0,1
15772996,0,2,1,1,0
15729574,4,2,1,1,0
15737267,1,1,1,0,1
15799128,9,1,0,1,0
15813327,4,2,1,1,0
15711921,5,2,1,1,0
15654300,9,1,0,1,0
15569945,1,2,1,0,0
15569666,4,1,0,0,1
15681887,0,2,1,1,0
15608873,2,1,0,0,0
15762091,6,1,1,1,0
15722053,3,2,0,1,0
15782100,3,1,0,1,0
15765300,5,3,1,0,1
15743570,5,2,1,1,0
15608541,1,1,1,0,1
15750671,6,2,1,0,0
15813659,7,1,1,0,1
15757867,10,1,1,0,1
15652914,7,1,0,1,0
15723818,4,2,1,0,0
15713819,3,1,1,1,0
15656484,4,2,1,1,0
15778515,3,1,0,0,0
15803840,9,2,0,0,0
15735339,4,1,1,0,0
15600392,8,2,0,1,1
15625740,3,2,1,1,0
15663817,5,1,1,1,0
15734461,2,1,0,1,0
15780142,2,1,1,0,0
15709920,2,1,0,0,1
15684248,7,2,0,1,0
15643158,9,1,1,0,1
15693902,2,2,1,1,0
15578307,6,2,1,1,0
15585379,2,1,1,0,0
15758510,6,2,0,0,0
15692918,10,1,1,1,0
15705301,6,2,1,1,0
15718231,0,2,1,1,0
15567991,0,2,0,1,0
15772650,9,1,0,1,1
15574795,2,1,1,1,0
15706036,10,2,1,1,0
15723856,3,2,1,1,0
15812920,5,1,0,1,0
15691287,0,1,1,0,1
15804797,3,1,1,1,1
15708650,2,2,0,1,0
15712777,4,1,1,0,0
15786469,1,2,1,0,0
15669219,3,1,1,0,0
15641004,10,1,0,1,0
15648067,1,2,1,0,0
15704014,7,2,1,0,0
15645136,1,1,1,0,0
15709604,2,1,1,0,0
15713637,2,1,1,0,0
15793901,2,2,0,0,0
15569759,4,3,1,0,0
15712930,1,1,0,0,0
15586504,9,2,1,0,0
15677317,4,1,1,1,1
15664270,6,4,1,0,1
15731519,5,2,1,0,0
15745623,4,1,0,0,0
15813862,7,2,1,1,0
15641934,9,1,1,0,1
15713043,6,2,1,1,0
15700749,6,1,1,1,0
15697567,4,2,1,1,0
15715414,6,1,0,0,0
15639530,2,1,1,1,0
15726058,7,2,0,1,0
15725665,10,2,1,0,1
15698872,2,2,0,0,0
15812184,1,1,1,0,0
15742609,2,1,0,1,0
15815043,8,2,1,0,0
15640648,6,2,0,1,0
15627203,10,1,1,1,0
15786196,3,3,1,0,1
15612095,9,1,1,0,1
15674368,1,2,0,1,0
15783477,8,1,0,1,0
15757559,7,2,1,0,1
15591036,3,1,0,0,1
15761241,8,1,1,1,0
15695078,3,2,1,1,0
15645744,5,2,0,1,0
15566988,7,1,1,0,1
15749300,2,1,1,1,0
15594340,4,1,1,0,1
15607065,9,1,0,0,0
15778089,2,2,0,0,0
15773723,9,1,1,1,1
15697035,8,2,0,0,0
15679668,7,1,0,1,0
15709861,4,2,1,1,0
15791958,6,2,1,1,1
15791030,0,2,1,0,0
15695339,0,1,1,0,1
15658813,7,2,1,1,0
15715709,4,1,0,1,0
15722533,3,2,0,1,0
15683118,9,2,1,0,0
15672798,7,1,1,1,0
15680112,7,1,1,0,0
15714575,8,1,0,1,1
15806808,8,3,1,0,1
15590637,7,2,0,1,0
15657535,10,1,1,1,1
15696141,7,1,1,0,0
15811947,0,1,0,1,0
15649024,9,1,1,1,1
15594928,4,1,1,0,0
15765532,6,1,1,1,0
15741719,3,1,0,1,0
15665629,7,2,1,0,0
15728917,6,1,1,0,1
15762993,5,2,0,1,0
15571193,0,1,1,1,1
15653521,7,1,1,1,0
15802220,6,1,0,0,0
15644132,9,1,1,1,0
15600832,9,1,1,0,0
15797919,2,2,1,0,0
15603743,1,1,0,1,0
15579714,7,2,0,1,0
15634295,1,1,0,0,0
15786680,5,2,1,0,0
15623499,9,1,0,0,1
15691823,5,1,1,1,0
15809279,8,1,1,1,0
15758039,6,2,0,1,0
15807163,10,1,0,0,1
15631639,6,1,0,1,0
15713770,3,1,1,0,0
15698167,0,2,0,0,0
15781710,7,2,1,0,0
15801296,7,2,1,0,0
15704378,9,1,1,1,0
15767891,6,2,1,0,0
15640667,4,2,1,0,0
15702145,7,1,1,1,0
15679738,8,1,1,0,1
15636634,7,1,1,0,0
15809227,2,2,1,1,0
15601811,10,1,0,0,1
15625494,9,2,1,1,0
15723737,3,1,1,0,0
15682955,2,1,1,1,0
15758856,7,2,0,0,0
15746065,10,2,1,1,0
15783865,5,1,1,1,0
15745455,4,2,1,1,0
15583033,4,2,0,1,0
15644212,0,2,1,0,0
15735688,6,1,0,0,0
15658577,10,3,0,1,1
15606887,5,1,1,0,1
15783026,2,1,1,0,0
15579892,7,1,1,1,0
15802088,10,1,1,1,0
15589323,9,2,0,1,0
15636395,5,2,1,0,0
15712772,3,1,1,1,0
15700937,5,2,1,1,0
15766659,5,2,1,0,0
15814033,1,2,1,0,0
15783007,1,1,1,1,1
15654183,3,2,1,0,0
15609899,4,1,1,0,0
15747323,9,1,1,0,1
15582591,4,1,1,1,0
15738835,7,2,0,0,0
15782404,2,1,0,0,0
15697480,7,2,0,1,0
15697045,9,2,0,1,0
15781234,2,1,1,0,0
15579891,4,1,1,1,0
15805690,7,1,1,0,1
15612139,0,1,0,1,1
15568834,6,2,0,0,0
15709917,3,1,0,0,0
15718843,1,1,1,0,0
15799494,3,2,0,1,0
15673439,5,2,1,1,1
15669011,9,1,0,1,1
15581388,8,1,1,0,0
15743153,2,2,1,1,0
