Customer_id,creditscore,Balance,Estimated
15647965,477,114024,71167
15679048,558,124227,111185
15675749,695,0,141756
15782181,592,80285,72679
15795738,789,175477,172833
15773751,597,132144,158086
15655436,839,136911,168185
15691396,405,133300,72950
15796958,658,0,48378
15801832,684,117691,23136
15661349,633,0,65675
15719265,589,0,170677
15779985,750,133200,27367
15663410,771,135507,152480
15704144,812,127154,105383
15774104,539,0,48190
15812230,670,49509,100324
15742848,673,0,65657
15745326,538,75051,17682
15674541,575,123925,111343
15728564,682,0,134158
15580701,712,153820,79176
15688973,598,0,83103
15709412,776,0,63909
15607753,606,70418,90896
15705352,686,111485,76076
15602500,850,146344,103902
15672437,642,160541,142224
15720968,606,130274,147533
15730796,627,98993,169157
15768219,850,0,141243
15663883,850,141827,149459
15589296,724,110054,86951
15586425,579,0,176926
15679813,727,0,40357
15681410,813,98088,26687
15668283,642,118317,78703
15624072,669,0,176164
15669664,574,99775,4896
15682728,774,0,114899
15573851,735,0,92220
15733661,639,133807,6251
15710012,738,0,43019
15763327,835,124993,27548
15668853,637,157623,120454
15639303,589,126112,133961
15691011,591,161651,131754
15638513,723,142857,38020
15648933,831,111101,28144
15628904,733,102918,45960
15644788,731,0,189529
15598161,654,0,170482
15745624,828,0,94845
15733169,590,125266,161253
15801417,657,82500,115261
15592707,531,175755,60721
15593954,516,109387,121365
15714431,561,100443,101694
15638257,682,83103,54133
15690939,575,0,10666
15723613,623,0,41228
15813640,642,0,10713
15707322,779,115290,98913
15588918,671,0,197202
15600357,495,140198,150720
15747014,850,105245,74780
15809830,630,0,79377
15662245,588,0,8764
15651075,562,142296,177113
15594456,740,99097,85017
15583462,695,171069,88689
15757661,589,0,95986
15729117,607,102524,166793
15749671,794,0,68731
15566253,580,143391,146891
15595153,644,106023,148727
15698572,636,0,43135
15674149,599,128960,40318
15623082,507,0,97634
15797905,682,0,65069
15746028,714,0,166335
15582951,696,126443,121904
15616471,599,0,175236
15641575,577,127261,56185
15638803,733,0,131625
15808283,647,0,152323
15811200,831,0,165841
15733476,543,73481,176693
15633274,679,160515,121904
15582168,713,149525,123664
15807269,690,166523,119645
15602979,751,135537,66825
15660417,613,120482,94875
15590199,701,103421,76305
15641794,698,135659,39755
15779174,451,0,180142
15785547,665,191403,83238
15795124,726,94504,5079
15718912,608,126148,132425
15592028,549,0,109058
15580227,803,0,115677
15657830,663,87624,149401
15798256,558,153698,89891
15643819,714,0,82501
15754301,704,0,6417
15726855,805,116586,189429
15755225,659,134465,178833
15725221,738,83008,42766
15789055,635,113635,90883
15617507,530,0,80619
15668894,661,122552,120646
15589563,531,118899,41409
15693162,694,99714,112318
15750099,731,0,152128
15795540,556,134208,177671
15794941,647,85907,189160
15611848,850,137714,159404
15581237,573,160778,149536
15738150,591,0,155493
15678571,723,0,24847
15736124,617,102586,115387
15623202,704,102556,171971
15804201,457,126773,126106
15596863,787,158373,28228
15696277,651,0,138114
15748608,612,141927,43019
15723864,828,109877,83611
15802390,724,0,118863
15774336,648,111370,91948
15648766,569,116969,94489
15659094,765,136730,47058
15606397,577,152086,44720
15642619,603,0,174479
15666032,568,127289,45612
15595842,748,119852,73854
15753837,573,0,196517
15783882,771,0,92915
15799790,763,0,31373
15628155,410,117184,109734
15703778,728,129908,36084
15722322,655,0,188435
15639278,580,145387,169963
15568487,712,124616,69321
15682084,680,0,36146
15642821,383,95808,137702
15601387,721,0,71594
15642515,620,0,65566
15710421,774,117152,101828
15726774,563,106251,39546
15649078,850,111838,110806
15641877,681,97023,2168
15796496,631,137688,190067
15815690,614,113349,77789
15631739,704,122110,127654
15625584,786,120452,79603
15802466,534,0,80619
15697028,590,65812,160346
15575759,583,54428,109639
15567442,656,0,1277
15746805,597,0,49375
15636330,588,143280,31581
15714970,667,103847,20561
15653784,627,125191,84585
15693543,708,0,15247
15773283,641,38340,32608
15742534,527,123803,155847
15569878,592,96651,3233
15729454,465,0,177669
15578375,628,0,134442
15785559,678,133237,111033
15649414,570,142105,45214
15701605,815,166115,67208
15686696,817,81070,80986
15625586,717,0,167573
15654975,641,123836,160111
15782993,624,123401,127825
15774382,579,169377,123535
15689602,698,130015,41595
15756155,645,0,97628
15812647,691,133936,91360
15736043,638,114543,97755
15696744,705,119795,182528
15602572,720,0,142956
15674765,553,0,10789
15678725,658,0,130461
15694444,648,157139,190994
15795878,636,0,159464
15735346,527,136733,57589
15687094,717,82498,40438
15790067,614,151915,56459
15605742,737,80091,39920
15566740,587,83739,148798
15664897,682,181166,63737
15585777,710,130589,154998
15650864,507,0,34777
15806709,609,94127,93718
15633818,786,0,133112
15713845,688,148046,175480
15639662,710,0,96
15567013,779,0,30805
15777784,733,168166,197193
15800251,583,72836,96792
15651315,627,0,132720
15651450,666,123212,112157
15784218,620,0,38015
15572398,614,0,164019
15707962,606,119502,46775
15705663,700,144551,189664
15645355,677,126729,26106
15729557,850,119984,191535
15631436,564,0,158938
15583073,771,0,25223
15614361,620,121490,29297
15724684,610,91898,54394
15700083,609,139444,9234
15636541,683,144962,26797
15796015,633,126041,11797
15787222,676,69459,128461
15594270,693,198339,14278
15701524,709,0,46812
15645847,569,109197,109393
15708867,684,134169,3967
15613140,565,0,63174
15628893,681,0,66367
15764073,503,0,16275
15782879,656,0,180553
15635964,566,120100,107563
15726087,592,0,100942
15726313,687,0,110230
15578073,686,0,142332
15786249,616,0,199100
15812850,494,0,85890
15596972,534,0,143938
15620579,695,0,131644
15768270,579,0,112396
15656597,432,135560,71856
15699446,816,150355,35771
15615004,730,0,124365
15704771,593,133489,78101
15588372,715,105489,143096
15681439,775,60205,14073
15607509,539,0,47388
15670343,576,0,72306
15597968,617,0,184840
15658432,688,0,47886
15616431,608,0,130474
15796957,597,0,73181
15815552,670,112334,65707
15631871,616,116937,104379
15635870,579,117721,192147
15596713,786,165896,66978
15684211,704,153657,158743
15760521,796,94164,189415
15608408,598,0,159130
15804721,602,191809,97640
15730272,619,152199,86022
15741988,492,125396,10015
15771728,641,104406,17384
15605113,518,133801,143316
15661945,623,0,31669
15783816,733,0,12761
15721207,625,100047,93430
15764072,759,109849,42013
15689412,604,127849,15799
15798385,512,0,56408
15775339,520,95948,4696
15585256,805,0,25042
15797329,626,137639,130442
15780220,656,0,136522
15648951,785,0,199109
15752409,553,0,124597
15807524,569,0,134395
15766649,670,89417,144275
15696812,586,0,123410
15581295,617,0,143298
15663234,508,143262,129563
15741417,624,119656,4595
15695174,654,132955,146715
15665168,681,105207,163558
15601503,578,0,6947
15706131,621,83061,9171
15782758,632,147651,199675
15591091,644,73349,157167
15715877,821,0,46073
15756918,754,0,3525
15746662,568,116321,45564
15626679,584,0,59103
15793343,549,0,189558
15576774,729,0,45780
15801316,523,66251,21859
15800514,477,95676,162700
15662232,675,92617,8567
15737778,782,0,132944
15782096,616,0,12916
15783522,738,100566,128800
15785373,717,190306,99348
15756272,526,118536,40981
15615245,660,127650,40369
15600174,525,165359,94739
15752956,629,0,88843
15644882,616,78250,136935
15766272,521,125194,109357
15800620,691,0,199636
15569764,687,154007,158408
15747458,677,133215,95937
15573171,695,146203,126689
15736769,663,0,150850
15763381,496,90963,27802
15814430,747,0,32431
15638607,546,0,137332
15737133,706,114387,28602
15613945,472,0,108412
15659937,703,0,122519
15765287,850,0,9015
15661723,667,137261,94433
15766064,559,111060,110372
15649616,636,124448,141365
15719017,672,0,16245
15720919,667,0,108349
15706706,648,135310,171668
15709653,497,0,67364
15805104,743,0,107867
15622442,619,0,194310
15572801,639,139393,33950
15767598,540,0,197588
15757897,766,104259,428
15568104,749,0,34949
15763414,655,113447,82084
15732265,630,0,64805
15621974,778,111064,83557
15803947,757,161378,71926
15720706,529,82766,122925
15759290,620,0,13134
15651664,615,104268,62846
15795132,735,91719,28411
15811565,705,63489,28641
15713774,644,12459,156787
15691840,505,159864,125308
15682021,471,104593,131736
15612931,722,132089,128262
15676707,577,0,91366
15601383,744,120655,82291
15662662,573,0,66190
15752694,653,83773,23921
15590683,660,172326,45438
15773591,787,117685,93360
15723620,617,0,14497
15671779,567,0,168522
15672966,682,0,103318
15624667,684,135872,87219
15812888,447,0,197490
15724154,625,128505,126813
15749540,585,0,94283
15621063,516,56228,46858
15661626,732,98792,81492
15698703,628,181768,129108
15801431,682,101198,49733
15649451,746,0,88728
15626156,655,0,86981
15606158,644,0,3741
15589496,778,139064,67949
15730345,617,104508,147636
15572038,660,113949,188892
15643439,537,0,25483
15604158,554,0,18392
15657396,806,0,140168
15709478,611,117525,161064
15628824,665,160390,183542
15814519,648,0,194239
15636520,692,125548,7900
15794414,507,92784,51424
15643671,696,97036,152451
15700650,681,0,55816
15680224,687,0,32909
15784286,641,102145,100637
15693996,507,113453,142912
15764343,688,155682,26287
15704168,535,127475,60776
15680197,701,0,146258
15633729,488,112751,28332
15577683,539,0,100919
15800746,674,144889,102592
15788686,538,0,25554
15742798,829,150126,152108
15596647,768,69713,69381
15756070,585,0,101728
15775116,581,0,89041
15575428,682,117439,16911
15654074,653,119316,150468
15695872,712,89572,177613
15568885,620,102252,120672
15725036,709,118547,77143
15632665,832,0,127805
15571476,635,103257,158345
15776850,749,124209,167179
15623649,629,0,15405
15751131,836,150303,156036
15688128,542,108654,144725
15678412,645,85326,22559
15770291,844,0,147342
15583392,747,135776,85470
15690731,645,131411,194656
15697948,752,0,48505
15608328,760,0,101491
15766378,714,106432,164118
15600813,717,90306,124627
15706217,645,117466,34490
15601417,681,148884,90967
15610972,681,91116,24209
15674620,679,77374,174873
15785350,528,104745,170263
15749119,710,0,112289
15756535,733,91539,93783
15700965,724,0,150027
15791851,726,185735,102037
15717156,520,143397,899
15740846,556,125910,95124
15573284,579,0,11514
15729083,674,154526,27469
15611612,570,0,37092
15694381,631,100655,171588
15651737,623,83326,80829
15663168,665,110935,169288
15643426,523,113681,13197
15618245,706,117020,54440
15717527,619,145360,38187
15793478,593,151392,27275
15642248,608,123935,65758
15640377,526,0,97768
15723950,684,70291,115469
15590327,604,166031,98293
15706199,636,96643,182059
15671514,669,0,128538
15727041,624,0,108842
15738063,631,0,18582
15711733,753,0,146821
15652320,588,0,100728
15634180,729,97268,39356
15694566,602,0,169921
15726103,689,76297,42365
15646351,486,0,28823
15730044,809,64498,182437
15795186,562,0,115700
15784890,763,0,16726
15694125,669,0,56876
15565891,709,0,56214
15674254,554,0,193412
15775206,699,0,83263
15797627,732,134250,13404
15649853,625,0,184474
15610379,599,105444,121125
15659800,584,0,152568
15716236,499,0,10723
15672053,526,0,58011
15663933,625,86147,163441
15814236,537,96939,102607
15583597,696,106759,80591
15607395,679,112529,177362
15694556,684,116564,120258
15744109,850,0,180622
15800688,495,0,130405
15810878,537,141787,147798
15587835,850,136417,57844
15763515,513,0,162524
15725882,618,133246,54496
15788022,802,90758,169184
15663917,547,92350,80263
15656865,613,78778,8752
15667971,592,102144,102629
15800366,546,0,94824
15717231,721,98460,90822
15643188,671,114604,153194
15671351,624,0,87311
15573628,751,148075,146411
15698953,636,0,74048
15753888,607,108005,23387
15737961,509,107713,92898
15801701,653,0,45956
15684419,709,0,71739
15794266,559,145304,103561
15810711,684,138476,52367
15771270,635,127472,152916
15607786,709,156552,4411
15624519,656,97093,74771
15799910,793,0,193818
15602479,609,129313,26794
15617419,618,100315,32527
15657603,850,81685,824
15570379,669,88828,85251
15772996,594,152092,83509
15729574,616,0,173599
15737267,676,0,79342
15799128,608,102407,57601
15813327,710,109131,56192
15711921,695,0,6770
15654300,530,75242,101695
15569945,509,0,69113
15569666,517,0,172674
15681887,758,129143,26606
15608873,665,0,53353
15762091,631,139130,63748
15722053,576,0,190112
15782100,544,66483,110317
15765300,596,62389,148623
15743570,481,0,125253
15608541,498,91858,101955
15750671,512,0,168462
15813659,594,0,26216
15757867,570,176174,97045
15652914,721,0,53535
15723818,453,131835,8949
15713819,562,92348,163117
15656484,682,0,140746
15778515,748,95297,171516
15803840,729,0,150803
15735339,663,0,76884
15600392,735,123845,170455
15625740,627,143426,143104
15663817,713,0,55702
15734461,562,112708,186370
15780142,632,100014,24275
15709920,479,208166,50775
15684248,658,0,154280
15643158,598,0,68463
15693902,597,0,91037
15578307,512,121685,83682
15585379,704,111525,199485
15758510,474,0,152491
15692918,604,113546,134875
15705301,683,95697,184366
15718231,537,88963,189840
15567991,794,144880,175643
15772650,732,136576,3268
15574795,495,63093,47090
15706036,552,132271,46562
15723856,602,88814,62488
15812920,607,90595,181598
15691287,675,141816,64815
15804797,443,138548,70196
15708650,727,52192,160383
15712777,482,124976,35848
15786469,686,0,87278
15669219,588,104356,94499
15641004,605,150316,133486
15648067,583,129299,73108
15704014,738,140951,195334
15645136,744,128065,121525
15709604,781,107433,173843
15713637,699,117469,185227
15793901,639,0,125244
15569759,583,0,163113
15712930,587,0,123007
15586504,694,0,40463
15677317,570,153040,131364
15664270,692,142084,188306
15731519,511,0,143995
15745623,788,112080,89369
15813862,526,132045,158366
15641934,749,66583,78753
15713043,691,0,100408
15700749,481,0,24678
15697567,752,0,39571
15715414,658,102895,155666
15639530,679,0,168294
15726058,754,117578,87908
15725665,679,198546,191199
15698872,633,0,191207
15812184,674,0,128954
15742609,600,116623,59905
15815043,645,0,162013
15640648,698,0,19232
15627203,508,0,175749
15786196,555,105771,60534
15612095,751,0,137508
15674368,738,94435,189431
15783477,706,112890,6724
15757559,595,0,41372
15591036,577,127940,125141
15761241,578,129745,143684
15695078,699,0,170770
15645744,826,0,157398
15566988,656,141536,50595
15749300,556,139914,50391
15594340,569,120243,163150
15607065,765,91835,138280
15778089,544,0,135067
15773723,588,67178,163535
15697035,740,0,86657
15679668,850,115379,162088
15709861,766,127786,28879
15791958,849,0,169204
15791030,612,64900,102426
15695339,517,109173,54676
15658813,645,0,18369
15715709,696,114091,159888
15722533,716,0,167636
15683118,590,0,138889
15672798,656,145933,199392
15680112,473,131505,189560
15714575,742,107926,17375
15806808,834,112282,140225
15590637,721,0,61019
15657535,590,0,51908
15696141,516,0,47019
15811947,850,124782,33701
15649024,748,132866,59636
15594928,798,129055,157148
15765532,612,96167,191393
15741719,540,165298,199863
15665629,719,0,20017
15728917,598,120683,30636
15762993,796,102773,117833
15571193,579,144386,22497
15653521,850,104450,748
15802220,599,137103,76871
15644132,724,142476,107848
15600832,508,0,103727
15797919,773,103195,178268
15603743,526,112070,126282
15579714,542,0,196652
15634295,470,96474,5962
15786680,805,0,21929
15623499,548,108438,127023
15691823,672,153196,162763
15809279,773,96877,113951
15758039,614,0,104930
15807163,537,0,52338
15631639,704,95453,179965
15713770,586,63874,83754
15698167,677,148299,182914
15781710,558,0,166720
15801296,634,143259,192722
15704378,655,121342,180241
15767891,619,99153,48475
15640667,662,0,126551
15702145,705,68424,64873
15679738,527,0,98032
15636634,630,79657,93524
15809227,850,0,56992
15601811,668,110240,183981
15625494,573,125322,130235
15723737,680,0,32454
15682955,758,84379,75396
15758856,597,0,167756
15746065,580,136281,24799
15783865,622,119380,60429
15745455,638,108717,74241
15583033,640,0,78311
15644212,644,0,119419
15735688,753,106596,91306
15658577,629,99546,25137
15606887,775,0,193881
15783026,701,0,47857
15579892,708,112616,4492
15802088,521,0,101312
15589323,636,0,38831
15636395,529,0,26817
15712772,757,75381,199728
15700937,767,0,67446
15766659,525,0,161002
15814033,759,0,20778
15783007,520,123086,41042
15654183,738,0,67484
15609899,548,0,121764
15747323,535,109472,157358
15582591,615,155766,110275
15738835,850,101986,43801
15782404,487,96020,9085
15697480,731,0,143086
15697045,726,0,100557
15781234,609,147900,140000
15579891,714,100756,186775
15805690,694,0,133570
15612139,786,83036,154991
15568834,698,125427,27654
15709917,601,98203,137764
15718843,769,72510,25724
15799494,850,140394,186286
15673439,646,142645,142209
15669011,659,23503,169862
15581388,487,145730,41366
15743153,740,122295,30813
15579787,686,0,155024
15759966,612,119799,159417
15601045,655,163709,76259
15764021,617,61687,105965
15687218,674,79144,50744
15626452,711,0,147720
15700964,624,104849,167387
15768887,597,0,95159
15735358,682,0,4654
15749472,775,0,130377
15685872,727,146652,173486
15760851,629,0,93882
15734588,684,0,36377
15784594,549,130622,128500
15606435,593,187013,105899
15790247,536,0,11959
15676433,707,0,98811
15625905,592,0,65906
15626414,703,98863,151517
15623220,723,0,37214
15752857,452,98443,92034
15677908,552,0,195692
15773013,633,0,6343
15623972,479,123576,95148
15738627,768,0,21216
15643392,742,105239,19700
15684868,668,110994,134397
15627854,707,0,135077
15669253,754,157692,133601
15758023,544,105245,99922
15574558,718,0,41399
15635256,762,117687,159344
15680399,772,0,18364
15674720,691,123068,98162
15580249,502,0,84663
15675431,563,0,36537
15698285,676,101457,79102
15810775,576,100549,16644
15678173,629,174589,158420
15665222,625,121162,48988
15803908,628,0,96863
15586039,471,90064,96367
15802570,811,0,146123
15781451,504,134937,135179
15721019,687,110495,158615
15738588,660,133200,71434
15730657,548,82597,55672
15739292,609,103838,150218
15725945,659,0,162734
15813159,526,93590,21229
15636820,725,104150,62028
15603880,519,114142,60988
15619494,562,117153,108675
15596992,482,156353,72644
15735025,535,175535,9242
15730759,561,135637,153080
15752912,661,0,72197
15711316,771,0,199527
15738785,545,0,156598
15777896,850,83415,74918
15628963,601,141859,111250
15742126,712,132768,59116
15575623,589,110635,148219
15741652,600,177657,77142
15738884,642,157778,67485
15615050,575,107916,63452
15803005,570,86569,103660
15743498,532,137756,163192
15720463,796,137263,62905
15588695,833,0,44323
15665802,642,0,97939
15571144,655,0,126565
15750731,736,116309,185360
15605134,617,131245,183229
15626044,762,125156,106024
15737910,703,140691,167810
15761076,507,58820,138536
15710105,581,105099,184520
15577402,593,0,20492
15803337,648,168373,134677
15654372,462,94683,138478
15585867,596,0,125558
15662488,627,0,82970
15604813,494,0,158072
15611644,627,146330,43616
15674928,850,0,119970
15656100,632,167963,140201
15764293,490,0,80793
15636423,715,0,141359
15607629,679,0,23345
15577313,619,116968,5075
15714493,465,0,95501
15643359,736,0,79083
15687913,501,93244,199806
15790935,535,0,52710
15708693,759,0,56584
15672016,819,0,3385
15727605,533,80442,12537
15651144,632,150561,64723
15749401,686,0,75246
15691874,687,125474,198930
15620735,667,127077,69012
15769781,699,0,52404
15624611,497,128650,163642
15773071,780,145581,154599
15720371,652,0,173989
15717984,477,144901,61315
15806407,652,0,143393
15785042,488,97589,124211
15809302,572,0,151461
15677550,755,0,20735
15654096,779,122200,43706
15617320,693,151709,180736
15653065,530,0,104170
15649112,738,122134,27868
15690526,690,137260,55387
15806945,611,88594,196332
15670066,643,0,116046
15625761,632,127205,93875
15761525,727,96997,76614
15735080,508,0,6077
15619537,550,142200,122222
15598162,754,160761,24156
15694300,759,0,135395
15637235,794,0,91340
15612444,549,0,146090
15626457,671,116235,172096
15627995,756,155144,135035
15706128,632,0,84009
15666430,579,0,91764
15627385,748,84009,137001
15581323,488,139246,106799
15608109,710,170113,10495
15801942,619,0,79867
15567431,773,145578,186173
15810167,657,126274,91674
15644501,579,162483,18458
15785290,542,0,8342
15611157,709,87815,138578
15673837,617,113859,38129
15656822,568,87613,107155
15580560,769,0,29792
15760641,608,106649,7064
15587584,503,0,21645
15604146,608,103654,137080
15813974,731,116881,172718
15746986,850,97990,106691
15759741,591,150635,72275
15734892,579,0,32247
15797194,570,129675,80552
15723786,709,0,16734
15642726,611,83568,1235
15664339,775,178145,50168
15754526,699,147138,33688
15703037,618,0,178705
15751412,704,114370,66810
15609558,835,108289,45860
15572408,714,149887,63846
15613923,581,170173,100236
15747000,592,0,19646
15731781,551,0,178394
15727198,689,64808,78591
15794273,604,62733,124955
15804950,514,0,3757
15576304,698,95168,152723
15645200,581,152509,187598
15779627,573,134644,70381
15750755,449,0,156793
15569654,850,51293,35535
15753079,612,0,151256
15684995,690,116623,51011
15790763,599,0,111191
15766458,498,198114,69664
15616221,497,85647,63233
15776124,802,0,40856
15665811,644,141235,95673
15729804,714,0,80234
15714062,690,77642,189052
15592197,522,0,145491
15793116,502,117304,196278
15638231,730,0,162889
15697678,590,92341,174668
15800412,458,146781,3476
15597610,553,144975,19345
15726634,479,0,95271
15670866,693,0,107759
15667462,707,0,118368
15662574,636,115137,52484
15716926,807,101953,178154
15603554,513,164650,49916
15716800,582,0,33747
15679429,694,91956,59962
15616122,777,0,18614
15742172,598,123939,198894
15792305,762,123572,57014
15636016,588,120778,131730
15733138,663,90249,79170
15669741,777,0,106472
15616954,592,0,17014
15729238,631,106396,150661
15718242,725,104887,86623
15682914,850,72080,115768
15654274,540,0,141999
15691457,674,0,182787
15719649,553,99845,187916
15778897,630,0,133268
15589437,466,156816,137476
15682369,613,146035,77146
15626507,558,152283,183271
15571995,775,118897,26362
15673333,698,96781,153374
15748752,608,102773,70706
15725302,670,0,119759
15722083,591,0,42392
15771442,633,150578,34671
15803633,678,0,82106
15672185,590,0,171775
15806486,705,0,149773
15570895,608,163548,38867
15614520,682,148580,35179
15687492,596,96709,41788
15675337,395,106012,17377
15721047,578,135651,199428
15589017,547,111363,16922
15611186,609,39345,178292
15617301,774,130810,152290
15726046,712,133010,126809
15585748,585,135337,40386
15672826,666,112537,34351
15595162,708,122571,199006
15650026,513,63562,52630
15745826,445,0,180012
15708610,690,100369,35342
15624471,850,0,109291
15590097,537,136082,62747
15689328,705,114169,173273
15582154,670,47885,54340
15734626,652,0,19303
15702806,696,0,10884
15620756,747,202905,17299
15611331,511,0,115779
15576935,743,161807,93229
15661275,532,110792,148705
15814940,642,0,150475
15768471,554,108755,40914
15697391,604,0,38588
15793346,602,0,171261
15608338,757,117294,94187
15578546,491,102251,145901
15656921,850,0,152298
15761340,521,0,99828
15591135,726,132058,34744
15623219,596,0,121189
15655229,850,114285,129661
15805884,637,0,145477
15668289,690,76088,151823
15568562,689,160272,49656
15773276,633,114553,73856
15622801,555,102000,116757
15779886,563,0,16320
15713673,494,137853,90274
15783083,534,0,161344
15742824,696,162319,121062
15621550,535,140293,69531
15799480,600,0,3756
15625247,807,0,114448
15755241,714,0,144045
15575679,590,126432,58781
15668235,614,123475,179228
15683183,766,97653,127332
15684592,557,0,86642
15591169,788,137456,184178
15653455,648,0,9551
15732563,726,99046,56053
15656471,773,0,1118
15598510,583,105907,195732
15766427,565,97720,175071
15785342,705,0,112331
15641595,685,97392,43957
15798429,741,0,115995
15648136,658,152813,166683
15812482,575,139302,99844
15790810,844,76320,141175
15687421,559,125919,175911
15765643,725,124348,176984
15654878,450,117200,43481
15686835,738,148385,155047
15768340,642,113905,176137
15673599,618,133476,154843
15689096,590,117879,8214
15684294,735,0,147076
15615828,550,122360,116496
15746012,729,0,31165
15615797,743,108585,192127
15788494,555,145876,137491
15793856,667,121543,186842
15629545,790,109509,86776
15661198,727,146407,72074
15715117,744,0,10663
15701074,629,112331,91001
15793046,619,90413,20555
15623744,634,105303,123165
15611329,608,0,143463
15740428,507,0,92132
15781534,536,121520,77178
15618243,730,103960,193650
15784161,583,102945,52862
15700325,644,92761,35897
15659064,790,0,149418
15658364,807,134590,46254
15704340,581,104255,86609
15793455,627,0,91944
15579777,850,0,128892
15632345,754,0,44831
15814468,551,121400,84508
15754820,637,147128,84761
15707505,699,125928,147661
15699507,542,0,82393
15799600,640,111599,135996
15794472,553,0,159800
15646632,741,0,14379
15676353,598,114213,74323
15566312,660,0,189016
15570414,618,115252,136436
15776743,647,0,78488
15674637,491,107572,113696
15730418,652,0,54628
15739972,650,152367,150835
15661591,413,130970,158892
15675585,416,97739,160523
15814750,629,0,180595
15593454,678,113794,16619
15663421,527,128396,79920
15576196,743,118208,186489
15677324,683,124730,52000
15568742,536,0,121299
15693764,663,136299,144593
15714260,646,0,178753
15798200,707,0,94148
15656627,602,0,77414
15791111,635,125725,63237
15638269,597,0,108646
15807473,503,0,95153
15708534,524,0,136080
15640686,700,95873,98273
15588904,692,0,113506
15768763,562,0,52525
15770543,679,74260,194618
15642162,603,123408,152542
15714046,720,123784,142903
15575060,797,0,182258
15812040,594,153880,135432
15812073,529,0,175698
15706810,606,106302,59061
15584090,621,0,131284
15810807,513,0,152500
15582033,753,138076,15523
15687607,605,135422,186419
15588406,574,0,32262
15784099,726,126876,128052
15701352,611,96382,181419
15789371,593,119703,109783
15602845,466,152102,181880
15707918,741,127675,74260
15602812,684,133777,49865
15675888,550,72788,103608
15591822,593,76227,167565
15738501,601,163631,41816
15585907,676,0,179067
15579040,556,0,109184
15804211,719,155423,199841
15736126,850,98711,83617
15745399,649,0,84864
15760749,509,126684,114776
15637118,684,140701,103558
15657829,806,168079,85028
15738497,729,107727,153065
15690695,683,0,38784
15762351,689,0,186526
15791172,672,35742,28790
15598982,602,98269,45038
15734765,739,133801,150246
15642912,618,125683,57762
15769516,674,0,4293
15789379,762,130429,173366
15695103,790,0,119484
15801924,754,0,121821
15767804,729,0,151733
15718039,606,137138,53784
15579994,616,73113,62733
15595037,772,152347,17672
15600720,652,115145,188905
15782608,743,0,113079
15566894,793,137818,83998
15749123,743,157332,125424
15668943,746,0,143194
15577423,627,124587,93133
15623102,713,116981,76038
15728012,678,128398,168658
15683363,540,0,108419
15699335,615,137657,171658
15574369,415,167259,22357
15703167,628,0,193903
15754874,700,119010,141926
15723216,623,80002,104080
15725094,623,140212,93832
15647974,679,118743,1569
15583371,632,138207,60778
15772559,790,148636,16120
15711251,514,178828,60375
15719212,491,83134,187947
15764927,753,121513,195564
15731412,693,95900,38196
15719170,679,112543,179435
15596011,529,0,93208
15614834,619,141752,61532
15600510,680,124141,92826
15625706,693,116547,23140
15781409,834,0,74288
15722583,636,157576,101102
15677243,538,0,126934
15815070,566,141429,68409
15705899,597,127511,155356
15701522,711,0,3235
15755978,606,0,195209
15722090,615,81818,169149
15783526,589,100896,68075
15632125,606,63832,93708
15688395,582,0,156153
15666975,710,116085,58602
15682211,467,0,114449
15637411,749,0,126552
15591512,564,115762,112350
15606855,730,0,185809
15763683,678,139626,118236
15641782,540,0,183052
15677184,767,115576,27922
15775042,615,0,196476
15616630,583,77648,190430
15800233,850,0,35034
15588419,651,148962,66389
15595557,798,0,107615
15626143,695,0,99693
15566030,497,80543,88729
15701412,739,0,173322
15702464,549,0,139464
15573348,850,102050,3770
15704160,648,0,149946
15693704,679,114949,135768
15664752,606,136000,31709
15628292,850,156002,151677
15621195,619,147974,170519
15668629,719,0,196582
15635197,640,90403,3299
15592761,710,0,162879
15574283,580,0,64014
15598097,550,0,26257
15711352,841,162702,126795
15620751,760,0,164162
15656717,687,0,179207
15643121,753,82454,18255
15723671,661,100108,83950
15752846,699,0,22685
15640852,617,83349,7954
15789313,595,96554,143952
15793688,669,201010,158033
15770405,613,125168,199105
15702561,782,0,87567
15625964,582,153314,170564
15761364,679,0,157872
15590286,611,125879,93203
15587978,455,170058,54399
15773242,621,0,168779
15761053,596,131326,1140
15702095,585,128473,186477
15764253,742,160485,29023
15700801,850,84446,60021
15730590,738,115409,180457
15643916,619,62400,132498
15720636,628,143055,109609
15795429,487,133628,98570
15609254,513,107135,160547
15625141,563,0,6140
15810898,803,151660,6930
15775797,607,0,10675
15795246,628,155904,71160
15795275,521,82940,62413
15571869,669,112651,166386
15694143,686,0,133086
15748231,700,95853,192933
15632185,663,82229,71360
15806249,671,0,79270
15743293,651,163701,29583
15598157,728,106328,88681
15700946,574,152993,134691
15722692,464,116440,75574
15696506,604,101353,30252
15728823,836,0,111324
15808851,511,105609,105425
15675231,518,0,36193
15732299,756,0,93082
15706269,489,103894,107625
15590078,622,139835,152734
15776985,652,112519,110421
15756743,625,115895,48486
15782364,521,146409,72994
15604093,546,165363,25744
15749328,697,0,46808
15656322,571,71843,26772
15685564,748,105493,150057
15785831,591,183027,56029
15796218,814,131969,147694
15716218,709,104119,174032
15572735,433,0,153699
15633840,781,125023,108301
15608760,656,74323,22929
15627848,683,109346,102666
15792029,620,0,56139
15617331,637,109698,88391
15651740,525,0,149195
15636407,793,127758,143357
